Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI
26.344989091184498,5.905973187472243,7.4438684341762755,117.22517253100376,53.480058969029386,2.351431040095312,55.413592197152774,glass,high,12/12,high,35
25.89716018672946,6.792449181411279,8.064728011459563,90.53499528347646,37.39026279687428,6.303787005144822,24.571536230429057,gravel,medium,14/10,low,35
25.35890650751098,7.33293388700895,7.14783434729085,120.26388609751652,55.801252124400726,4.283254717219645,42.74054792518278,sand,low,12/12,low,75
29.03478612048521,5.294461678146409,7.974298025784289,47.75157109423704,53.56920832589288,2.13362974904774,41.382533424288674,gravel,medium,14/10,high,20
27.810263896948694,5.065844497280989,7.7695118244058765,93.28991285187736,49.295689376905806,6.036084723729406,16.01640588585655,glass,medium,14/10,low,40
24.941791976443792,5.6145722553100015,6.752025191756871,40.823447570916215,39.155171895248046,3.888242854945824,24.44619420709914,gravel,low,12/12,high,30
25.787974858983027,6.760101692242266,7.313110212659984,56.56051347835571,57.94517913407188,6.284972432622139,52.29199402895064,gravel,medium,14/10,high,55
27.30935667521742,7.789672667639703,7.417974502400369,69.58199441809977,46.428051696953304,5.399191003833203,41.61809043868107,gravel,high,12/12,medium,70
27.97648311101963,5.045307966468756,8.154469397037843,51.462771410191976,49.97012287483016,6.373470127278499,61.17125291391432,sand,low,14/10,high,15
31.43407967503379,4.9285922993865485,6.98515724389554,105.0744787014196,34.74047997337646,3.017937506922474,63.16895833647509,sand,low,14/10,high,10
27.083367644726263,6.35659876523333,6.408730902070188,69.80916122443337,52.131660631149515,4.468240165847324,73.62954702831969,gravel,high,12/12,medium,30
27.12112510761521,6.875169212992272,7.903265947841982,110.39625938447065,39.860247549563326,2.8147808008204573,33.688725326562434,gravel,high,10/14,medium,45
29.146860807579024,6.551774667485251,6.544007745659277,52.749252233633285,51.142635335342085,7.068114553886461,21.215424006688682,sand,low,10/14,low,30
27.590177553032312,7.340134170773917,7.777459089780084,64.83546757325604,52.56834517284704,3.241180081561174,12.778697994855328,glass,medium,12/12,high,80
27.785734459026234,5.973191339555364,7.3526036250822715,64.00075223091463,58.86996594939944,7.429330997293406,52.84028626473484,glass,low,12/12,low,30
29.419214604557173,5.445140936044674,7.263117703870546,141.49203461805413,33.576991141920765,4.376144868761666,54.600835104993195,glass,high,10/14,high,15
28.249388908458467,6.275363911029792,6.856801104038251,124.5929558201764,44.480245836484954,2.631823580874614,31.496608058587174,sand,high,10/14,low,50
27.97338787274917,6.022730734457274,7.132218920429099,53.01071280717044,59.58411886893163,2.5477958071615565,55.39380905904476,glass,low,12/12,high,65
27.338764815588835,7.32087005813207,7.183105983569015,41.56542919725749,57.500137176881985,5.153697095701936,57.80466165051379,glass,high,10/14,medium,40
26.807116079395342,5.654283117476773,6.71473412868364,44.24381965316846,38.77358665152232,2.4560057659196417,42.44146698201164,gravel,medium,12/12,medium,45
27.78708789303551,7.980073455750859,7.506674073704613,148.73522672176875,36.75570295045805,6.191090102385532,42.10731027369126,glass,medium,10/14,high,55
24.890177446412082,5.62944164990317,7.127305879173975,80.32377590820288,63.922974727099124,5.643308828030734,54.273631304057325,gravel,low,12/12,high,25
27.106567705770324,6.344515035740372,7.599868194777364,75.90882311914268,55.48347246070786,4.262818927128808,38.938213326510706,glass,medium,14/10,high,85
25.644217782148303,6.206464671165445,7.259521915826721,67.65600306003967,43.11932895530838,4.006624189046,49.63209791695247,sand,high,14/10,high,75
24.742666122756994,6.937250990156691,7.047567303916762,51.73936143905976,53.00140596363999,2.3915977098778116,17.04387824983631,sand,high,14/10,high,50
25.36459571186634,7.245420806586208,6.324260137437087,89.32310642939404,53.66118931879596,3.8447271339764275,30.85487760474303,sand,low,10/14,high,65
27.961017570339386,5.978756643627681,7.438731099099676,49.28942080218551,57.07435422864316,4.158309630062513,49.37950303486467,sand,low,14/10,medium,75
27.592181721914923,5.501813724664462,7.9929538072690365,156.80804500773758,45.50746545609614,4.659123446396205,34.94225099127702,sand,medium,14/10,high,55
28.64444077202348,6.479584956783646,7.235413085220842,108.460849274787,45.62401561282738,5.136315858685332,11.532324203227464,glass,medium,12/12,low,60
25.965932214959835,6.465110734363204,7.934579899563563,77.47672372132247,60.44116708219538,6.3284004942858045,15.791322284880037,sand,high,14/10,low,20
27.70129657784881,4.943782458266776,7.319738686031766,42.446855591063155,46.948250514469215,5.626392212858256,36.27090581076819,sand,low,14/10,medium,50
26.70722116285974,5.930411526790013,6.135442214855211,152.98317051342798,60.79357606079077,3.277376629756588,56.96256161399468,gravel,low,14/10,high,35
25.10433882321162,6.374306584526838,7.6620939662653775,86.22277026579435,54.730620941634335,4.578169498168554,35.795317449047026,sand,high,14/10,medium,65
26.76695114282742,4.9255328706362915,7.273175385814476,123.21485615094184,57.53680584597304,3.225622281926004,50.90727045923506,glass,low,14/10,low,40
27.848505142450833,7.157531174228493,6.758262603129695,154.28904251115378,62.475236180519936,2.849686290808063,20.54368150522731,sand,low,14/10,high,65
27.432408181020282,7.92996246044454,6.331964908265798,92.15880212619913,52.780669273815114,5.414890444877105,34.115492430759495,glass,low,14/10,medium,65
27.39977934749514,7.17893782959285,6.563520539098344,142.7464819919392,45.85129068147918,5.055716758395105,10.311630502150265,glass,low,12/12,high,70
23.5139424445723,5.743148557827884,7.477554658430602,80.250116434133,48.292289179390096,4.3664416474780126,64.69732494450534,gravel,medium,10/14,medium,25
24.410334987580153,4.986846923728946,7.566150158131642,77.05236133968361,56.41793774615432,3.096715258463253,53.864163644534,glass,low,10/14,medium,10
28.401165146916973,5.668868862399723,7.408314663505232,106.68539637464272,44.35719044869542,2.2866282216651643,39.77114895589865,gravel,low,14/10,low,55
26.003497864708844,5.4674853870534506,7.029995976182929,58.87939539020512,58.29049026911336,4.687490377030284,31.340328377564706,sand,low,14/10,low,75
26.477808663268465,5.404783719121621,6.8283809874001555,168.57492038602376,51.64640261330456,2.5100250923078713,58.791316880828475,sand,high,12/12,medium,30
31.739942808924198,6.34780145373528,7.357914668784413,53.68418014072666,56.97792893585038,4.593901176346622,21.53294464386003,gravel,low,14/10,low,65
25.87127742486906,6.2066591240382945,7.912531444400788,84.89025913870931,55.7129174631789,2.135174280868511,31.93052302793252,glass,high,10/14,medium,35
26.90513973982649,6.423121544399229,6.69463018602811,148.4221515885033,61.24303245912568,5.849409231481013,13.962534794018405,sand,medium,12/12,low,60
27.9039746479334,7.27236645436844,6.909113779424048,127.22175403277848,61.160173276407875,2.4678492415444415,68.57743687174364,sand,medium,10/14,high,50
26.91190500155013,6.335213859409601,6.518620603385582,108.82927822174362,49.68508841904036,5.29085724192248,51.344520105933604,gravel,high,14/10,medium,50
26.532345318431855,6.226183359132895,7.337699361964182,132.0191138470051,45.45778786141437,4.477386997820004,58.24267319422047,glass,low,12/12,high,75
24.98275575754264,7.352714805109595,7.900631115902847,66.01675939132146,62.51676105326628,5.836624350855762,40.39456897440449,gravel,high,14/10,high,25
26.510810795193922,5.298610523094609,6.717168773770956,57.03811765213113,41.46700145950956,7.026881987938052,30.90329422165833,sand,high,12/12,high,35
27.088946159503685,6.000405652125819,7.007264287665899,152.84503213626002,37.2794853715215,2.3653099544511025,32.757685082049356,gravel,medium,14/10,medium,75
25.479156670301027,5.994815994247196,7.005729208601596,96.21043671621969,68.799419388825,4.837871387057092,66.69545548013755,gravel,high,14/10,medium,25
25.246334047858667,6.05643277278636,8.077976155927072,70.09333287779388,64.32927914425801,6.369406353641361,15.70142716515455,gravel,medium,12/12,medium,40
27.26304999378891,6.81399172139274,6.692258047474586,93.07454832507155,62.86547171624819,5.520907578453049,53.53887228455748,glass,high,12/12,high,35
27.82188873035091,5.705880742090281,6.548412119761253,123.88013463280325,57.397609890359895,5.031774012646519,48.72115966273604,gravel,low,12/12,high,60
27.21431860341548,8.867694018165162,7.69632116798896,132.03734856512096,58.76654659842946,6.19649668972048,75.70083507282696,gravel,low,12/12,medium,35
27.324870459390738,5.693765675356358,7.471825590098736,82.09401667678758,40.7093047347417,4.363343094324126,38.582468001606365,sand,medium,12/12,low,70
29.306194209836296,7.6939705221111305,6.16941371475888,45.843032177396985,50.2835152811452,4.153783624155278,70.62143651252799,gravel,high,12/12,high,0
27.752211236985566,5.749562873679797,7.380557514873995,47.385836208993574,39.99981661817007,2.3244495107120375,20.225204223960542,gravel,low,14/10,high,60
26.46676842840118,5.499003535933552,6.942965094519953,61.5352132189423,51.38794025542477,5.622914981026553,50.614470445672076,sand,medium,10/14,low,45
29.178971308939797,6.507186783191208,7.255595587724851,109.74532101509818,43.55048692421831,5.821161584883211,25.41633973025593,sand,low,14/10,low,55
25.494451912969403,6.838865759766555,6.616968781708284,113.78688209882873,52.90666797890459,3.1655623124234293,40.55701870217912,glass,medium,10/14,medium,70
26.669349743276605,5.8647674577019195,7.589545569763479,53.771897259524316,58.57797992654741,3.852499839586857,64.88754671859063,glass,medium,14/10,low,30
27.526622746778827,4.922809399728815,6.843427582560274,102.2364214084388,37.33309345255186,6.083824610761848,12.127523594533171,glass,medium,12/12,high,35
28.267497215055197,7.118993568797219,6.755822432776825,134.3055398527847,39.721787999218705,7.062109342725687,27.339472514589183,gravel,high,10/14,high,35
27.7047925627654,8.03771277408024,6.525049374723787,95.66949944891083,46.76241381103546,3.7437566746087114,14.427940484254915,sand,high,14/10,high,75
26.211281624907393,5.502390911103111,6.593550728645912,65.11186694570097,36.4519372044183,2.2543044749512737,64.57339150096615,sand,low,10/14,low,15
24.96674602128668,6.532605791668309,7.463865961912064,56.19433537986023,34.46266166406883,3.0353003823707128,14.3105078314167,gravel,high,10/14,high,50
29.66281653340505,5.91001285086058,7.268156755597093,65.8838790403748,61.439488414391775,6.188944189767125,50.497752903429365,sand,high,10/14,medium,0
25.415331679311226,6.818166370801679,6.058988120750157,149.47905634728065,50.20598151214274,5.017912486605756,39.76849183856314,sand,low,14/10,low,50
28.33177677866989,8.262577744274871,8.009865610152142,107.21926288400036,54.08813871816052,2.004085121309363,26.504685322218712,gravel,high,10/14,high,40
29.770689902542163,6.038515702375464,7.2030422807478764,89.80549581109858,33.199317274069266,4.039845632566362,70.75541387727725,gravel,low,14/10,low,30
26.38176975895094,5.7982411948790995,7.638452680639484,147.7823987623307,51.665420405267604,4.869592287222746,18.765439800242977,sand,medium,10/14,medium,70
26.02477574162648,8.254386749504047,7.301378253755762,50.84338826764176,62.28350566057551,5.729631171326472,22.734495021835436,glass,medium,14/10,high,80
23.936297392132268,8.02618509534907,7.0856872827191495,159.3536892269523,60.63849517971202,6.054622049087598,65.80913534155692,gravel,high,14/10,high,0
25.83700746464962,6.984136970613716,7.755212675628908,107.27038925634051,56.61294712666501,5.852110988994736,13.4861976797213,sand,low,10/14,low,55
25.053286559354877,7.575469575901899,7.318534360757635,140.98377678493577,32.077149957173575,5.871875780853407,49.11417499317407,sand,high,14/10,high,60
28.55566258423707,6.0036114817757165,7.838837059609788,118.01018574641122,49.70587461852156,4.428453520684174,35.06415799802345,sand,high,12/12,low,40
26.51304130259581,7.738855774841472,7.537408703720671,134.59746477416215,51.76077075556173,6.014462226443381,30.75366022236997,sand,medium,10/14,low,55
27.121119757855006,5.490129892631493,7.212418023897223,69.5202194202067,51.793973051258014,7.474303698171671,35.398571967264076,gravel,medium,10/14,high,60
28.494617767142564,5.516205098670253,7.354516738883273,75.48937114268556,50.475547187129905,3.6528705385156366,31.20244035673001,sand,high,12/12,low,45
27.915050384618866,5.723770496835175,7.004829024267082,150.98597796632126,64.3297866064891,3.3420938871580126,22.359465413188822,sand,high,14/10,low,45
25.796707891156494,5.3993128701593855,5.787653732626575,41.43883064734823,41.081649904849186,4.065486934613322,17.635659204971525,sand,medium,14/10,medium,45
27.35814444513507,8.059149493873898,6.631512219335631,65.45131895260647,40.69181951461963,5.444010178561784,22.83628650916086,glass,low,10/14,low,60
24.8446500898143,6.650902334885231,8.047151726971455,81.78956187218668,62.22596644617323,3.3183460026379596,14.220790464386406,gravel,medium,14/10,low,40
23.266274628503623,7.274531875569955,7.174448372114828,143.86688365372152,68.71423746815265,3.701600918853993,16.68744177613856,glass,high,12/12,high,45
28.683931792334715,7.953281186624323,7.261171255567029,120.44308668063623,50.992246203130485,4.417526304428442,59.17205097001754,gravel,medium,10/14,low,60
26.289404775539126,7.3381361756090575,8.157666141343812,124.50284226298895,53.05573459333002,2.69080046003921,27.79768474969557,gravel,medium,10/14,high,65
27.65806937895272,7.361368502126324,6.120855677600478,59.434037381636294,60.46533683076768,2.37510424682576,48.13892608357554,sand,low,12/12,low,50
26.98823561446669,5.931857296876929,6.927787711458614,123.49645643573514,64.19102180921219,4.421581818333952,43.02633441227483,gravel,high,12/12,medium,60
30.394744767548183,5.966537301747764,7.40174354479078,87.45452998986681,45.71874269021719,5.540917951988316,64.90746988491566,sand,low,14/10,medium,20
26.13542325481587,5.286109164380555,7.0106786552747575,83.43173486147838,56.5436148057137,5.391747052868999,15.739530935793438,sand,high,10/14,high,55
25.002273717151056,5.500187231371965,7.718994805135056,83.58108151476232,56.99195932308183,5.271387393436305,36.70243209446011,gravel,high,14/10,low,30
23.13134752811889,4.9680193472907055,7.230544071330671,160.03872926616216,40.28966488484868,2.5847024594008428,49.230448823694516,glass,low,12/12,medium,15
25.408935899904982,6.530215793818968,8.180342747059779,118.15306309513224,48.23673265736794,3.530979092870848,31.78576501054816,glass,low,10/14,low,50
25.607458232571275,6.467975634751598,6.467016591905666,161.85382368858626,38.544907141493304,3.7083485248982995,68.53513871857655,sand,medium,14/10,high,25
28.926804510480466,6.524872224048364,6.653450546147997,49.9578064919934,40.775772131084146,5.798954566681009,14.453085630779446,sand,low,10/14,medium,55
